F01007;056227;2
F01007;056228;1
F01007;CSLM4KVA;2
F01007;F01005;2
F01007;F01006;2
F01010;008129;2
F01010;040760;2
F01010;056212;3
F01010;056227;3
F01010;056228;3
F01010;CSLM4KVA;2
F01010;F01005;3
F01010;F01006;2
F01010;F01007;3
F01011;008129;2
F01011;040760;1
F01011;056212;2
F01011;056227;3
F01011;056228;2
F01011;CSLM4KVA;2
F01011;F01005;2
F01011;F01006;2
F01011;F01007;3
F01011;F01010;2
F01012;008621;1
F01012;044554;5
F01012;CSF01019;1
F01013;008621;1
F01013;CSF01019;1
F01013;F01012;1
F01014;008621;2
F01014;CSF01019;2
F01014;F01012;2
F01014;F01013;1
F01015;008621;1
F01015;CSF01019;1
F01015;F01012;1
F01015;F01013;1
F01015;F01014;1
F01016;008621;2
F01016;CSF01019;2
F01016;F01012;2
F01016;F01013;2
F01016;F01014;2
F01016;F01015;1
F01017;008621;1
F01017;CSF01019;1
F01017;F01012;2
F01017;F01013;2
F01017;F01014;2
F01017;F01015;1
F01017;F01016;1
F01018;008621;2
F01018;CSF01019;2
F01018;F01012;2
F01018;F01013;2
F01018;F01014;2
F01018;F01015;2
F01018;F01016;1
F01018;F01017;1
F01019;008621;3
F01019;CSF01019;3
F01019;F01012;4
F01019;F01013;3
F01019;F01014;4
F01019;F01015;3
F01019;F01016;2
F01019;F01017;3
F01019;F01018;2
F01020;CSF00958;5
F01020;F00972;5
F01021;008136;4
F01021;048505;5
F01021;F00942;4
F01021;F00943;4
F01021;F01020;5
F01022;008136;5
F01022;099342;5
F01022;099343;4
F01022;099344;4
F01022;F00938;4
F01022;F00939;5
F01022;F00941;4
F01022;F00942;5
F01022;F00970;4
F01023;008137;2
F01023;044180;1
F01023;071659;4
F01023;F00933;3
F01023;F00934;3
F01023;F00935;3
F01024;008137;2
F01024;044180;1
F01024;071659;4
F01024;F00933;2
F01024;F00934;3
F01024;F00935;3
F01024;F01023;1
F01025;008137;2
F01025;044180;1
F01025;071659;4
F01025;F00933;2
F01025;F00934;3
F01025;F00935;3
F01025;F01023;1
F01025;F01024;1
F01027;008137;1
F01027;044180;1
F01027;071659;3
F01027;F00933;2
F01027;F00934;2
F01027;F00935;2
F01027;F01023;1
F01027;F01024;1
F01027;F01025;1
F01028;008137;1
F01028;044180;2
F01028;071659;3
F01028;F00933;1
F01028;F00934;2
F01028;F00935;2
F01028;F01023;2
F01028;F01024;1
F01028;F01025;1
F01028;F01027;1
F01029;008137;2
F01029;044180;3
F01029;071659;3
F01029;F00933;2
F01029;F00934;1
F01029;F00935;1
F01029;F01023;3
F01029;F01024;3
F01029;F01025;3
F01029;F01027;3
F01029;F01028;2
F01030;008137;4
F01030;044180;5
F01030;071659;5
F01030;F00933;4
F01030;F00934;3
F01030;F00935;3
F01030;F01024;5
F01030;F01025;5
F01030;F01027;5
F01030;F01028;4
F01030;F01029;3
F01031;008137;4
F01031;044180;5
F01031;071659;5
F01031;F00933;4
F01031;F00934;3
F01031;F00935;3
F01031;F01023;5
F01031;F01024;5
F01031;F01025;5
F01031;F01027;4
F01031;F01028;4
F01031;F01029;2
F01031;F01030;1
F01033;F01032;1
F01034;008060;5
F01034;CSLM1OKV;5
F01034;F01032;5
F01034;F01033;5
F01035;008060;5
F01035;CSLM1OKV;5
F01035;F01032;4
F01035;F01033;4
F01035;F01034;1
F01036;008060;5
F01036;CSLM1OKV;5
F01036;F01032;4
F01036;F01033;4
F01036;F01034;1
F01036;F01035;1
F01037;F01032;4
F01037;F01033;4
F01037;F01034;2
F01037;F01035;1
F01037;F01036;2
F01038;F01032;4
F01038;F01033;4
F01038;F01034;1
F01038;F01035;1
F01038;F01036;1
F01038;F01037;1
F01039;F01032;4
F01039;F01033;4
F01039;F01034;2
F01039;F01035;1
F01039;F01036;1
F01039;F01037;1
F01039;F01038;1
F01041;007979;5
F01041;007980;5
F01041;008059;5
F01041;CSF01093;5
F01041;F01040;2
F01042;007979;5
F01042;007980;4
F01042;008059;5
F01042;CSF01093;5
F01042;F01040;2
F01042;F01041;2
F01043;007980;5
F01043;CSF01093;5
F01043;F01034;5
F01043;F01040;2
F01043;F01041;1
F01043;F01042;2
F01044;F01040;3
F01044;F01041;4
F01044;F01042;3
F01044;F01043;5
F01045;CSF01096;5
F01045;F01040;4
F01045;F01042;4
F01045;F01044;1
F01046;F01045;5
F01047;F01045;5
F01047;F01046;1
F01048;008056;3
F01048;091338;3
F01048;CSLM1HTV;3
F01050;008056;1
F01050;CSLM1HTV;1
F01050;F01048;3
F01051;008056;3
F01051;CSLM1HTV;3
F01051;F01050;3
F01054;008056;4
F01054;CSLM1HTV;4
F01054;F01050;4
F01054;F01051;2
F01055;008056;3
F01055;CSLM1HTV;3
F01055;F01050;3
F01055;F01051;1
F01055;F01054;2
F01056;008056;5
F01056;CSLM1HTV;5
F01056;F01050;4
F01056;F01051;2
F01056;F01054;1
F01056;F01055;2
F01058;F01057;1
F01059;F01057;2
F01059;F01058;2
F01060;F01057;2
F01060;F01058;3
F01060;F01059;1
F01061;085723;4
F01061;090370;5
F01062;085723;5
F01062;F01061;1
F01063;085723;5
F01063;090370;5
F01063;F01061;1
F01063;F01062;1
F01064;085723;5
F01064;F01061;1
F01064;F01062;1
F01064;F01063;1
F01065;008138;3
F01065;009039;4
F01065;048536;3
F01065;063526;1
F01065;085723;1
F01065;090370;4
F01065;CSLM3LED;3
F01065;F01061;5
F01066;008138;4
F01066;009039;2
F01066;048536;5
F01066;063526;3
F01066;085723;4
F01066;CSLM3LED;4
F01066;F01065;4
F01067;008138;3
F01067;009039;1
F01067;048536;4
F01067;063526;4
F01067;085723;5
F01067;CSLM3LED;4
F01067;F01065;4
F01067;F01066;3
F01068;F01030;5
F01068;F01031;5
F01069;F01068;3
F01070;F01068;3
F01070;F01069;1
F01071;F01068;2
F01071;F01069;2
F01071;F01070;1
F01072;F01068;2
F01072;F01069;2
F01072;F01070;1
F01072;F01071;1
F01073;009178;3
F01074;F01051;5
F01074;F01054;4
F01074;F01055;4
F01074;F01056;4
F01074;F01073;3
F01075;008060;5
F01075;008061;3
F01075;CSLM1OKV;5
F01075;CSLM1OPV;3
F01075;F01032;3
F01075;F01033;3
F01076;008060;5
F01076;008061;3
F01076;009025;5
F01076;009026;5
F01076;CSLM1OKV;5
F01076;CSLM1OPV;3
F01076;F01032;4
F01076;F01033;4
F01076;F01075;1
F01077;008061;3
F01077;009025;5
F01077;009026;5
F01077;CSLM1OPV;3
F01077;F01032;4
F01077;F01033;4
F01077;F01075;1
F01077;F01076;1
F01078;008061;2
F01078;CSLM1OPV;2
F01078;F01032;4
F01078;F01033;4
F01078;F01075;2
F01078;F01076;2
F01078;F01077;2
F01079;008061;1
F01079;CSLM1OPV;1
F01079;F00945;5
F01079;F01075;3
F01079;F01076;3
F01079;F01077;3
F01079;F01078;2
F01080;008061;1
F01080;CSLM1OPV;1
F01080;F01032;5
F01080;F01033;5
F01080;F01075;3
F01080;F01076;3
F01080;F01077;2
F01080;F01078;1
F01080;F01079;1
F01081;008060;1
F01081;CSLM1OKV;1
F01082;008060;2
F01082;CSLM1OKV;2
F01082;F01081;1
F01083;008060;2
F01083;CSLM1OKV;2
F01083;F01081;1
F01083;F01082;1
F01084;008060;3
F01084;CSLM1OKV;3
F01084;F01081;2
F01084;F01082;1
F01084;F01083;2
F01085;008060;1
F01085;CSLM1OKV;1
F01085;F01034;5
F01085;F01035;5
F01085;F01036;5
F01085;F01075;4
F01085;F01076;4
F01085;F01077;5
F01085;F01081;2
F01085;F01082;2
F01085;F01083;2
F01085;F01084;3
F01086;008060;1
F01086;CSLM1OKV;1
F01086;F01034;4
F01086;F01035;5
F01086;F01036;5
F01086;F01075;5
F01086;F01076;5
F01086;F01081;1
F01086;F01082;2
F01086;F01083;2
F01086;F01084;3
F01086;F01085;1
F01087;008060;2
F01087;CSLM1OKV;2
F01087;F01032;5
F01087;F01033;5
F01087;F01034;3
F01087;F01035;4
F01087;F01036;4
F01087;F01037;5
F01087;F01038;4
F01087;F01039;4
F01087;F01075;5
F01087;F01081;2
F01087;F01082;3
F01087;F01083;3
F01087;F01084;4
F01087;F01085;2
F01087;F01086;2
F01088;008060;1
F01088;CSLM1OKV;1
F01088;F01033;5
F01088;F01034;5
F01088;F01036;5
F01088;F01075;4
F01088;F01076;4
F01088;F01077;4
F01088;F01081;2
F01088;F01082;2
F01088;F01083;2
F01088;F01084;3
F01088;F01085;1
F01088;F01086;1
F01088;F01087;2
F01089;008060;2
F01089;CSLM1OKV;3
F01089;F01032;4
F01089;F01033;4
F01089;F01036;5
F01089;F01075;3
F01089;F01076;3
F01089;F01077;3
F01089;F01078;4
F01089;F01080;5
F01089;F01081;3
F01089;F01082;4
F01089;F01083;4
F01089;F01084;4
F01089;F01085;2
F01089;F01086;3
F01089;F01087;3
F01089;F01088;2
F01090;007979;2
F01090;007980;2
F01090;008058;4
F01090;008059;2
F01090;CSF01093;2
F01090;CSF01096;4
F01091;007979;2
F01091;007980;2
F01091;008058;4
F01091;008059;2
F01091;CSF01093;2
F01091;CSF01096;4
F01091;F01040;5
F01091;F01041;4
F01091;F01042;4
F01091;F01043;5
F01091;F01090;3
F01092;007979;1
F01092;007980;1
F01092;008059;1
F01092;CSF01093;1
F01092;F01041;5
F01092;F01042;5
F01092;F01083;5
F01092;F01090;2
F01092;F01091;2
F01093;007979;1
F01093;007980;1
F01093;008059;1
F01093;CSF01093;1
F01093;F01041;5
F01093;F01042;4
F01093;F01043;5
F01093;F01090;2
F01093;F01091;2
F01093;F01092;1
F01094;008057;5
F01094;008058;1
F01094;CSF01096;1
F01094;CSF01101;5
F01094;F01090;5
F01094;F01091;5
F01095;007979;5
F01095;007980;4
F01095;008058;1
F01095;CSF01096;1
F01095;F01090;4
F01095;F01091;4
F01095;F01093;5
F01095;F01094;1
F01096;007980;5
F01096;008058;1
F01096;CSF01096;1
F01096;F01045;5
F01096;F01090;4
F01096;F01091;4
F01096;F01094;1
F01096;F01095;1
F01097;008057;4
F01097;008058;2
F01097;CSF01096;2
F01097;CSF01101;4
F01097;F01094;2
F01097;F01095;2
F01097;F01096;2
F01098;008057;1
F01098;CSF01101;1
F01098;F01097;5
F01099;008057;2
F01099;008058;4
F01099;CSF01096;4
F01099;CSF01101;2
F01099;F01094;4
F01099;F01095;5
F01099;F01096;4
F01099;F01097;3
F01099;F01098;2
F01100;008057;1
F01100;CSF01101;1
F01100;F01094;5
F01100;F01097;4
F01100;F01098;1
F01100;F01099;1
F01101;008057;1
F01101;CSF01101;1
F01101;F01097;4
F01101;F01098;1
F01101;F01099;2
F01101;F01100;1
F01102;008056;1
F01102;CSLM1HTV;1
F01102;F01048;3
F01102;F01050;1
F01102;F01051;3
F01102;F01054;4
F01102;F01055;3
F01102;F01056;5
F01103;008056;1
F01103;091338;5
F01103;CSLM1HTV;1
F01103;F01048;3
F01103;F01050;1
F01103;F01051;3
F01103;F01054;5
F01103;F01055;4
F01103;F01056;5
F01103;F01102;1
F01104;009178;1
F01104;F01073;3
F01105;009178;1
F01105;F01073;2
F01105;F01104;1
F01106;009178;5
F01106;F01069;4
F01106;F01070;4
F01106;F01071;5
F01106;F01072;5
F01106;F01104;5
F01107;009178;5
F01107;F01069;4
F01107;F01070;4
F01107;F01071;5
F01107;F01072;5
F01107;F01104;5
F01107;F01106;1
F01108;008621;3
F01108;044554;4
F01108;CSF01019;2
F01108;F00947;5
F01108;F01012;2
F01108;F01013;3
F01108;F01014;4
F01108;F01015;3
F01108;F01016;3
F01108;F01017;2
F01108;F01018;2
F01108;F01019;3
F01110;008782;5
F01110;F01019;5
F01110;F01109;4
F01112;F01111;1
F01113;F01111;1
F01113;F01112;1
F01114;F01111;1
F01114;F01112;1
F01114;F01113;1
F01115;F01111;2
F01115;F01112;2
F01115;F01113;2
F01115;F01114;2
F01116;008620;3
F01116;008782;3
F01116;009753;5
F01116;CSLM2BLA;3
F01116;F01111;4
F01116;F01112;3
F01116;F01113;4
F01116;F01114;4
F01116;F01115;5
F01117;062517;3
F01118;062517;5
F01118;F01115;5
F01118;F01117;2
F01119;F01040;4
F01119;F01117;3
F01119;F01118;3
F01120;062517;4
F01120;F01117;2
F01120;F01118;4
F01120;F01119;3
F01121;062517;3
F01121;062942;3
F01121;F01117;5
F01121;F01120;4
F01122;062517;3
F01122;062942;3
F01122;F01117;4
F01122;F01120;3
F01122;F01121;2
F01123;F01046;4
F01123;F01047;3
F01124;F01046;4
F01124;F01047;3
F01124;F01123;2
F01125;F01046;4
F01125;F01047;3
F01125;F01123;3
F01125;F01124;1
F01126;F01046;4
F01126;F01047;3
F01126;F01123;3
F01126;F01124;1
F01126;F01125;1
F01127;F01121;4
F01127;F01122;4
F01127;F01123;4
F01128;F01123;4
F01128;F01124;3
F01128;F01125;3
F01128;F01126;4
F01128;F01127;3
F01129;F01121;5
F01129;F01127;3
F01129;F01128;3
F01130;F01127;4
F01130;F01128;4
F01130;F01129;1
F01131;007950;2
F01131;008619;4
F01131;009160;5
F01131;009162;4
F01131;009163;4
F01131;009321;5
F01131;056206;3
F01131;056233;4
F01131;056234;3
F01131;061349;5
F01131;061350;4
F01131;061351;4
F01131;061352;5
F01131;102276;4
F01131;CSLMXKPB;3
F01135;F01134;1
F01136;F01134;2
F01136;F01135;1
F01137;F01134;2
F01137;F01135;2
F01137;F01136;2
F01138;090482;4
F01138;F01134;3
F01138;F01135;3
F01138;F01136;3
F01138;F01137;2
F01139;090482;4
F01139;F01134;4
F01139;F01135;4
F01139;F01136;4
F01139;F01137;3
F01139;F01138;1
F01140;090482;3
F01140;F01138;5
F01140;F01139;4
F01141;090482;3
F01141;F01138;5
F01141;F01139;5
F01141;F01140;1
F01142;090482;4
F01142;F01138;4
F01142;F01139;4
F01142;F01140;2
F01142;F01141;2
F01143;F01141;5
F01143;F01142;5
F01144;F01140;5
F01144;F01141;5
F01144;F01143;3
F01145;F01143;4
F01145;F01144;2
F01146;F01143;3
F01146;F01144;2
F01146;F01145;2
F01149;F01143;5
F01149;F01144;2
F01149;F01145;2
F01149;F01146;2
F01150;F01145;5
F01150;F01146;5
F01150;F01149;4
F01151;F01145;5
F01151;F01146;4
F01151;F01149;3
F01151;F01150;1
F01159;007950;2
F01159;008619;2
F01159;009160;3
F01159;009161;3
F01159;009162;2
F01159;009163;3
F01159;009321;3
F01159;056206;1
F01159;056233;2
F01159;056234;1
F01159;061349;3
F01159;061350;2
F01159;061351;3
F01159;061352;3
F01159;061368;4
F01159;102276;2
F01159;CSLMXKPB;1
F01159;F01131;3
F01160;007950;1
F01160;008619;2
F01160;009160;3
F01160;009161;4
F01160;009162;2
F01160;009163;3
F01160;009321;3
F01160;056206;2
F01160;056233;3
F01160;056234;1
F01160;061349;3
F01160;061350;3
F01160;061351;3
F01160;061352;3
F01160;061368;4
F01160;102276;2
F01160;CSLMXKPB;2
F01160;F01131;2
F01160;F01159;1
F01161;056206;5
F01161;056233;4
F01161;061368;2
F01161;062942;5
F01162;056206;4
F01162;056233;4
F01162;056234;5
F01162;061368;2
F01162;062942;5
F01162;102276;5
F01162;CSLMXKPB;5
F01162;F01161;1
F01163;008620;5
F01163;009753;5
F01163;CSLM2BLA;4
F01164;008620;2
F01164;008782;3
F01164;009753;3
F01164;CSLM2BLA;2
F01164;F01116;3
F01164;F01163;3
F01166;008620;2
F01166;008782;4
F01166;009753;3
F01166;CSLM2BLA;2
F01166;F01116;3
F01166;F01163;3
F01166;F01164;1
F01167;008620;2
F01167;008782;3
F01167;009753;3
F01167;CSLM2BLA;1
F01167;F01112;5
F01167;F01114;5
F01167;F01116;2
F01167;F01163;4
F01167;F01164;2
F01167;F01166;2
F01168;008620;1
F01168;008782;2
F01168;009753;2
F01168;CSLM2BLA;1
F01168;F01116;3
F01168;F01163;4
F01168;F01164;2
F01168;F01166;2
F01168;F01167;2
F01169;008620;2
F01169;008782;3
F01169;009753;1
F01169;CSLM2BLA;2
F01169;F01116;4
F01169;F01163;5
F01169;F01164;3
F01169;F01166;3
F01169;F01167;3
F01169;F01168;1
F01170;F01019;4
F01170;F01110;2
F01171;F01019;4
F01171;F01110;2
F01171;F01170;1
F01172;007950;5
F01172;008619;4
F01172;056206;3
F01172;056233;2
F01172;056234;3
F01172;061368;1
F01172;062942;3
F01172;102276;4
F01172;CSLMXKPB;3
F01172;F01131;5
F01172;F01159;4
F01172;F01160;4
F01172;F01161;3
F01172;F01162;3
F01173;062517;4
F01173;F01112;5
F01173;F01113;5
F01173;F01115;5
F01173;F01117;5
F01173;F01118;4
F01174;008694;4
F01174;009308;3
F01174;056228;5
F01174;F01007;4
F01175;008694;4
F01175;009308;4
F01175;F01174;2
F01177;F01176;2
F01180;F01178;1
F01181;F01178;1
F01181;F01180;1
F01183;F01182;1
F01184;009166;3
F01184;009702;3
F01184;044301;5
F01184;047875;5
F01184;098998;1
F01185;008085;4
F01185;008694;2
F01185;062521;2
F01185;F01174;5
F01185;F01175;4
F01186;044301;2
F01186;047875;1
F01186;098998;4
F01186;F01184;5
F01187;044301;1
F01187;047875;1
F01187;098998;4
F01187;F01184;5
F01187;F01186;2
F01190;008085;2
F01190;008694;4
F01190;062521;2
F01190;F01185;3
F01191;008085;1
F01191;008694;4
F01191;062521;2
F01191;F01185;4
F01191;F01190;2
F01192;008085;2
F01192;062521;3
F01192;F01185;5
F01192;F01190;2
F01192;F01191;2
F01193;008085;1
F01193;062521;3
F01193;F01185;5
F01193;F01190;2
F01193;F01191;2
F01193;F01192;1
F01194;008085;1
F01194;008694;4
F01194;062521;2
F01194;F01185;3
F01194;F01190;1
F01194;F01191;2
F01194;F01192;2
F01194;F01193;2
F01195;008085;1
F01195;008694;4
F01195;062521;2
F01195;F01185;4
F01195;F01190;3
F01195;F01191;1
F01195;F01192;2
F01195;F01193;2
F01195;F01194;2
F01197;F01175;5
F01197;F01196;1
F01198;F01175;5
F01198;F01196;1
F01198;F01197;1
F01199;056213;5
F01199;056229;5
F01199;056230;5
F01199;CS056230;5
F01199;F01196;1
F01199;F01197;2
F01199;F01198;1
F01200;056213;1
F01200;056229;1
F01200;056230;2
F01200;CS056230;1
F01200;F01199;5
F01201;056213;2
F01201;056229;1
F01201;056230;2
F01201;CS056230;2
F01201;F01196;5
F01201;F01198;5
F01201;F01199;4
F01201;F01200;1
F01202;056213;1
F01202;056229;1
F01202;056230;2
F01202;CS056230;1
F01202;F01199;5
F01202;F01200;1
F01202;F01201;1
F01203;056213;2
F01203;056229;1
F01203;056230;2
F01203;CS056230;2
F01203;F01198;5
F01203;F01199;4
F01203;F01200;1
F01203;F01201;1
F01203;F01202;1
F01204;F01196;1
F01204;F01197;1
F01204;F01198;2
F01204;F01199;2
F01205;F01196;2
F01205;F01197;2
F01205;F01198;2
F01205;F01199;2
F01205;F01204;1
F01207;F01176;4
F01208;F01176;3
F01208;F01177;5
F01208;F01207;1
F01210;F01209;1
F01211;009702;5
F01212;009702;5
F01212;F01211;1
F01213;009166;1
F01213;009702;2
F01213;098998;2
F01213;F01184;2
F01214;009166;2
F01214;009702;3
F01214;098998;1
F01214;F01184;2
F01214;F01186;5
F01214;F01213;1
F01215;009166;1
F01215;009702;1
F01215;098998;3
F01215;F01184;3
F01215;F01211;5
F01215;F01212;5
F01215;F01213;2
F01215;F01214;2
F01216;044301;2
F01216;047875;1
F01216;098998;4
F01216;F01184;4
F01216;F01186;2
F01216;F01187;2
F01216;F01214;5
F01217;044301;2
F01217;047875;2
F01217;098998;3
F01217;F01184;3
F01217;F01186;2
F01217;F01187;2
F01217;F01213;5
F01217;F01214;4
F01217;F01216;1
F01218;044301;2
F01218;047875;3
F01218;F01178;5
F01218;F01180;5
F01218;F01181;4
F01218;F01186;4
F01218;F01187;3
F01218;F01216;3
F01218;F01217;4
F01219;044301;1
F01219;047875;1
F01219;098998;4
F01219;F01184;4
F01219;F01186;2
F01219;F01187;1
F01219;F01214;5
F01219;F01216;1
F01219;F01217;2
F01219;F01218;3
F01220;044301;2
F01220;047875;2
F01220;098998;3
F01220;F01184;4
F01220;F01186;2
F01220;F01187;2
F01220;F01213;5
F01220;F01214;4
F01220;F01216;1
F01220;F01217;1
F01220;F01218;3
F01220;F01219;1
F01221;098998;5
F01221;F01186;5
F01221;F01213;5
F01221;F01214;5
F01222;098998;5
F01222;F01186;4
F01222;F01221;1
F01223;F01221;2
F01223;F01222;2
F01224;F01221;2
F01224;F01222;2
F01224;F01223;1
F01225;044301;4
F01225;047875;4
F01225;F01186;3
F01225;F01187;4
F01225;F01216;4
F01225;F01217;4
F01225;F01219;4
F01225;F01220;4
F01225;F01221;4
F01225;F01222;4
F01225;F01223;4
F01225;F01224;4
F01226;067333;1
F01227;067333;1
F01227;F01218;5
F01227;F01226;1
F01228;008269;4
F01228;008270;5
F01228;067333;3
F01228;F01226;3
F01228;F01227;3
F01229;008269;4
F01229;008270;5
F01229;067333;2
F01229;F01226;2
F01229;F01227;2
F01229;F01228;1
F01234;008084;2
F01235;008084;2
F01235;F01234;1
F01236;022006;4
F01237;022006;4
F01237;F01236;1
F01239;022006;5
F01239;F01236;2
F01239;F01237;1
F01240;008269;5
F01240;008270;5
F01241;008269;4
F01241;008270;4
F01241;F01240;1
F01245;008083;1
F01245;041071;2
F01245;086856;4
F01245;086885;3
F01245;CSLM3NTF;1
F01246;008083;1
F01246;041071;3
F01246;086856;4
F01246;086885;2
F01246;CSLM3NTF;1
F01246;F01245;1
F01247;008083;2
F01247;041071;3
F01247;086856;4
F01247;086885;2
F01247;CSLM3NTF;2
F01247;F01245;1
F01247;F01246;1
F01248;008083;1
F01248;041071;3
F01248;086856;3
F01248;086885;1
F01248;CSLM3NTF;1
F01248;F01245;2
F01248;F01246;1
F01248;F01247;1
F01249;008083;2
F01249;041071;2
F01249;086856;4
F01249;086885;3
F01249;CSLM3NTF;2
F01249;F01245;2
F01249;F01246;3
F01249;F01247;3
F01249;F01248;3
F01250;F01150;4
F01250;F01151;4
F01251;F01150;4
F01251;F01151;5
F01251;F01250;2
F01253;008083;2
F01253;041071;4
F01253;086856;2
F01253;086885;1
F01253;CSLM3NTF;3
F01253;F01245;3
F01253;F01246;3
F01253;F01247;2
F01253;F01248;2
F01253;F01249;4
F01256;008082;2
F01256;008174;2
F01256;008175;2
F01256;008286;1
F01256;008287;1
F01256;066435;4
F01256;086859;2
F01256;086880;2
F01256;CSF01282;2
F01257;008146;1
F01257;008147;2
F01258;008146;2
F01258;008147;2
F01258;F01240;4
F01258;F01257;3
F01260;008146;2
F01260;008147;2
F01260;F01240;4
F01260;F01257;3
F01260;F01258;1
F01262;008146;1
F01262;008147;1
F01262;F01257;2
F01262;F01258;2
F01262;F01260;2
F01263;008036;1
F01263;008037;1
F01264;008036;1
F01264;008037;1
F01264;008149;5
F01264;F01263;1
F01265;008148;2
F01265;008149;1
F01266;008148;2
F01266;008149;2
F01266;F01265;1
F01267;008036;4
F01267;008037;4
F01267;008148;2
F01267;008149;2
F01267;F01263;4
F01267;F01264;4
F01267;F01265;2
F01267;F01266;2
F01268;008036;4
F01268;008037;5
F01268;008148;1
F01268;008149;1
F01268;F01263;5
F01268;F01264;5
F01268;F01265;2
F01268;F01266;2
F01268;F01267;2
F01269;008036;5
F01269;008148;1
F01269;008149;1
F01269;F01265;2
F01269;F01266;2
F01269;F01267;2
F01269;F01268;1
F01270;008148;2
F01270;008149;1
F01270;F01265;1
F01270;F01266;1
F01270;F01267;2
F01270;F01268;2
F01270;F01269;1
F01271;008262;2
F01271;008681;3
F01271;008912;3
F01272;008262;2
F01272;008681;3
F01272;008912;2
F01272;F01271;1
F01273;008262;1
F01273;008681;2
F01273;008912;2
F01273;F01271;2
F01273;F01272;3
F01274;008262;2
F01274;008681;2
F01274;008912;1
F01274;F01271;2
F01274;F01272;2
F01274;F01273;2
F01275;008262;1
F01275;008681;3
F01275;008912;3
F01275;F01271;3
F01275;F01272;3
F01275;F01273;1
F01275;F01274;2
F01276;067334;4
F01277;008262;4
F01277;008681;5
F01277;F01273;4
F01277;F01275;3
F01277;F01276;3
F01278;008036;5
F01278;008262;5
F01278;F01263;5
F01278;F01264;5
F01278;F01271;4
F01278;F01272;5
F01279;008036;5
F01279;008262;5
F01279;F01263;5
F01279;F01264;5
F01279;F01271;4
F01279;F01272;4
F01279;F01273;5
F01279;F01275;5
F01279;F01278;1
F01280;F01178;4
F01280;F01180;4
F01280;F01181;4
F01281;F01178;4
F01281;F01180;4
F01281;F01181;4
F01281;F01280;1
F01282;008082;1
F01282;008174;2
F01282;008175;2
F01282;008286;2
F01282;008287;2
F01282;066435;5
F01282;086859;3
F01282;086880;2
F01282;CSF01282;1
F01282;F01256;2
F01283;008082;3
F01283;008174;2
F01283;008175;2
F01283;008286;3
F01283;008287;4
F01283;086859;3
F01283;086880;3
F01283;CSF01282;3
F01283;F01256;3
F01283;F01282;2
F01284;008082;3
F01284;008174;3
F01284;008175;3
F01284;008286;4
F01284;008287;4
F01284;086859;4
F01284;086880;3
F01284;CSF01282;3
F01284;F01256;4
F01284;F01282;3
F01284;F01283;1
F01286;008082;1
F01286;008174;2
F01286;008175;2
F01286;008286;1
F01286;008287;1
F01286;066435;4
F01286;086859;3
F01286;086880;3
F01286;CSF01282;1
F01286;F01256;2
F01286;F01282;1
F01286;F01283;3
F01286;F01284;4
F01291;008620;2
F01291;008782;1
F01291;009753;3
F01291;CSLM2BLA;3
F01291;F01110;4
F01291;F01116;3
F01291;F01164;4
F01291;F01166;4
F01291;F01167;3
F01291;F01168;3
F01291;F01169;3
F01291;F01170;5
F01292;008620;1
F01292;008782;2
F01292;009753;3
F01292;CSLM2BLA;1
F01292;F01116;3
F01292;F01163;5
F01292;F01164;2
F01292;F01166;2
F01292;F01167;2
F01292;F01168;1
F01292;F01169;2
F01292;F01291;2
F01293;008620;2
F01293;008782;3
F01293;009753;1
F01293;CSLM2BLA;3
F01293;F01116;5
F01293;F01164;3
F01293;F01166;3
F01293;F01167;3
F01293;F01168;2
F01293;F01169;1
F01293;F01291;3
F01293;F01292;2
F01294;008620;2
F01294;008782;3
F01294;009753;1
F01294;CSLM2BLA;2
F01294;F01116;5
F01294;F01163;4
F01294;F01164;2
F01294;F01166;3
F01294;F01167;3
F01294;F01168;2
F01294;F01169;1
F01294;F01291;3
F01294;F01292;2
F01294;F01293;1
F01295;008620;3
F01295;008782;4
F01295;009753;1
F01295;CSLM2BLA;3
F01295;F01164;4
F01295;F01166;4
F01295;F01167;4
F01295;F01168;3
F01295;F01169;2
F01295;F01200;5
F01295;F01291;4
F01295;F01292;3
F01295;F01293;1
F01295;F01294;2
F01296;008620;3
F01296;008782;4
F01296;009753;1
F01296;CSLM2BLA;3
F01296;F01116;5
F01296;F01163;4
F01296;F01164;3
F01296;F01166;3
F01296;F01167;3
F01296;F01168;2
F01296;F01169;2
F01296;F01291;4
F01296;F01292;3
F01296;F01293;2
F01296;F01294;1
F01296;F01295;2
F01297;008620;2
F01297;008782;3
F01297;009753;1
F01297;CSLM2BLA;2
F01297;F01116;5
F01297;F01163;4
F01297;F01164;3
F01297;F01166;3
F01297;F01167;3
F01297;F01168;2
F01297;F01169;1
F01297;F01291;3
F01297;F01292;2
F01297;F01293;1
F01297;F01294;1
F01297;F01295;2
F01297;F01296;1
F01298;008620;4
F01298;009753;2
F01298;CSLM2BLA;4
F01298;F01163;4
F01298;F01164;4
F01298;F01166;4
F01298;F01167;5
F01298;F01168;4
F01298;F01169;3
F01298;F01292;4
F01298;F01293;3
F01298;F01294;2
F01298;F01295;2
F01298;F01296;2
F01298;F01297;2
F01300;056214;2
F01300;056231;2
F01300;056232;3
F01300;CS056232;2
F01301;056214;2
F01301;056231;2
F01301;056232;3
F01301;CS056232;2
F01301;F01209;5
F01301;F01300;2
F01302;056214;3
